t1,t2,f1,f2,E
4.4,4.5,3650.0,3700.0,6.110376453056449e-08
12.4,12.5,5650.0,5700.0,6.1099977495157e-08
16.8,16.900000000000002,6150.0,6200.0,6.109533146594887e-08
21.1,21.200000000000003,11800.0,11850.0,6.1082432213632e-08
23.700000000000003,23.8,14150.0,14200.0,6.107463124853914e-08
11.100000000000001,11.200000000000001,2450.0,2500.0,6.106601262521741e-08
22.6,22.700000000000003,4300.0,4350.0,6.103975949871715e-08
17.3,17.400000000000002,15400.0,15450.0,6.103822758959668e-08
11.600000000000001,11.700000000000001,7600.0,7650.0,6.103744322550146e-08
11.200000000000001,11.3,3850.0,3900.0,6.103159370924589e-08
13.9,14.0,10000.0,10050.0,6.101973231010442e-08
21.6,21.700000000000003,15200.0,15250.0,6.101599398175967e-08
23.1,23.200000000000003,3800.0,3850.0,6.099821906004044e-08
12.8,12.9,1650.0,1700.0,6.099664995041885e-08
14.9,15.0,14050.0,14100.0,6.097774438130912e-08
22.8,22.900000000000002,12000.0,12050.0,6.097071039488859e-08
4.0,4.1000000000000005,1400.0,1450.0,6.095513339736256e-08
15.600000000000001,15.700000000000001,4450.0,4500.0,6.095485347904582e-08
23.0,23.1,12150.0,12200.0,6.092660427081645e-08
9.200000000000001,9.3,5500.0,5550.0,6.092080911121343e-08
22.8,22.900000000000002,3850.0,3900.0,6.091908642578137e-08
7.5,7.6000000000000005,11000.0,11050.0,6.090722690486108e-08
20.200000000000003,20.3,19850.0,19900.0,6.090483205064434e-08
17.6,17.7,10350.0,10400.0,6.089985571045755e-08
19.1,19.200000000000003,4050.0,4100.0,6.089157015362295e-08
18.3,18.400000000000002,12300.0,12350.0,6.089155866808163e-08
12.3,12.4,1400.0,1450.0,6.08877856819581e-08
4.7,4.800000000000001,14450.0,14500.0,6.087956197276453e-08
19.700000000000003,19.8,7600.0,7650.0,6.087473360807215e-08
11.100000000000001,11.200000000000001,4950.0,5000.0,6.087005886214672e-08
4.7,4.800000000000001,18400.0,18450.0,6.085388795129551e-08
22.400000000000002,22.5,12300.0,12350.0,6.084317155304154e-08
6.1000000000000005,6.2,14550.0,14600.0,6.083320931752464e-08
19.8,19.900000000000002,7900.0,7950.0,6.082169667582661e-08
7.5,7.6000000000000005,13800.0,13850.0,6.081891029380598e-08
9.9,10.0,6200.0,6250.0,6.08109717017906e-08
6.2,6.300000000000001,11800.0,11850.0,6.079750111355896e-08
4.800000000000001,4.9,15550.0,15600.0,6.076263172989861e-08
9.8,9.9,1450.0,1500.0,6.07582676874128e-08
23.3,23.400000000000002,5050.0,5100.0,6.075286059074494e-08
15.600000000000001,15.700000000000001,14750.0,14800.0,6.074960806004196e-08
12.4,12.5,10550.0,10600.0,6.072208142591038e-08
5.7,5.800000000000001,6750.0,6800.0,6.06997400169096e-08
20.900000000000002,21.0,13500.0,13550.0,6.068008267551676e-08
17.7,17.8,10750.0,10800.0,6.067402821399387e-08
16.2,16.3,10950.0,11000.0,6.06567138688087e-08
24.200000000000003,24.3,8400.0,8450.0,6.064811752682375e-08
12.700000000000001,12.8,10100.0,10150.0,6.064182142392529e-08
7.4,7.5,1800.0,1850.0,6.059536551762248e-08
22.0,22.1,4650.0,4700.0,6.058416630756538e-08
18.400000000000002,18.5,6750.0,6800.0,6.058143274693697e-08
21.1,21.200000000000003,7950.0,8000.0,6.058084707816996e-08
12.8,12.9,2450.0,2500.0,6.057292106792529e-08
17.8,17.900000000000002,6300.0,6350.0,6.057282358504861e-08
23.700000000000003,23.8,14850.0,14900.0,6.056692673543886e-08
7.2,7.300000000000001,5350.0,5400.0,6.056522912058227e-08
5.7,5.800000000000001,5750.0,5800.0,6.055226461600047e-08
22.8,22.900000000000002,14600.0,14650.0,6.053132191074796e-08
13.8,13.9,8150.0,8200.0,6.051920448489697e-08
15.700000000000001,15.8,8400.0,8450.0,6.051244336188528e-08
19.6,19.700000000000003,12900.0,12950.0,6.050707449826441e-08
7.5,7.6000000000000005,14800.0,14850.0,6.050109315531286e-08
4.9,5.0,5750.0,5800.0,6.050089570763533e-08
23.0,23.1,7200.0,7250.0,6.048175511022782e-08
12.100000000000001,12.200000000000001,2900.0,2950.0,6.048063130617584e-08
13.8,13.9,8050.0,8100.0,6.047728836766044e-08
17.1,17.2,2050.0,2100.0,6.046664853428788e-08
24.5,24.6,11600.0,11650.0,6.046131321871158e-08
15.600000000000001,15.700000000000001,7200.0,7250.0,6.045634102474081e-08
8.5,8.6,15900.0,15950.0,6.044890295685318e-08
17.1,17.2,5150.0,5200.0,6.044291372685061e-08
25.1,25.200000000000003,13900.0,13950.0,6.043986487630409e-08
13.0,13.100000000000001,16200.0,16250.0,6.043574414493166e-08
22.200000000000003,22.3,6750.0,6800.0,6.043505528069159e-08
11.9,12.0,10350.0,10400.0,6.042123052487519e-08
7.1000000000000005,7.2,4700.0,4750.0,6.040044590293995e-08
16.1,16.2,7400.0,7450.0,6.039920360130574e-08
18.8,18.900000000000002,2250.0,2300.0,6.039362441808295e-08
13.9,14.0,13800.0,13850.0,6.038561078286955e-08
22.200000000000003,22.3,4800.0,4850.0,6.038045979393409e-08
7.0,7.1000000000000005,15300.0,15350.0,6.037537343371279e-08
22.400000000000002,22.5,4450.0,4500.0,6.03672641872593e-08
14.700000000000001,14.8,4000.0,4050.0,6.036541058171146e-08
8.5,8.6,3950.0,4000.0,6.03554125007018e-08
10.3,10.4,14600.0,14650.0,6.035523299884386e-08
10.4,10.5,10300.0,10350.0,6.03453140066068e-08
6.9,7.0,2950.0,3000.0,6.034405004555289e-08
16.0,16.1,12000.0,12050.0,6.033898447067091e-08
11.600000000000001,11.700000000000001,12950.0,13000.0,6.033413006970268e-08
22.400000000000002,22.5,12200.0,12250.0,6.032917835326496e-08
16.1,16.2,9550.0,9600.0,6.031216008912273e-08
23.0,23.1,8300.0,8350.0,6.031205290774656e-08
7.300000000000001,7.4,4150.0,4200.0,6.031051210050397e-08
26.0,26.1,1400.0,1450.0,6.030139643896101e-08
15.600000000000001,15.700000000000001,14650.0,14700.0,6.029487946984357e-08
17.6,17.7,11100.0,11150.0,6.02726882164168e-08
12.600000000000001,12.700000000000001,15400.0,15450.0,6.027165042112571e-08
20.1,20.200000000000003,11350.0,11400.0,6.026600803741164e-08
25.0,25.1,12400.0,12450.0,6.026151322540205e-08
21.0,21.1,5350.0,5400.0,6.024367754901338e-08
19.0,19.1,4500.0,4550.0,6.024359156565558e-08
9.0,9.1,6550.0,6600.0,6.02313354614136e-08
23.900000000000002,24.0,5650.0,5700.0,6.022939376836405e-08
16.1,16.2,10100.0,10150.0,6.022465101992696e-08
6.2,6.300000000000001,12800.0,12850.0,6.02159325198552e-08
10.3,10.4,9650.0,9700.0,6.021164692745347e-08
21.5,21.6,2550.0,2600.0,6.019501605247043e-08
13.4,13.5,4300.0,4350.0,6.019215776804526e-08
4.2,4.3,5550.0,5600.0,6.018207754055537e-08
18.400000000000002,18.5,13200.0,13250.0,6.018007522651145e-08
6.2,6.300000000000001,14050.0,14100.0,6.017721996198107e-08
18.7,18.8,3350.0,3400.0,6.015966959208803e-08
18.900000000000002,19.0,10300.0,10350.0,6.015862262728472e-08
11.8,11.9,8450.0,8500.0,6.01372558836717e-08
12.4,12.5,3000.0,3050.0,6.012308520700763e-08
6.300000000000001,6.4,13550.0,13600.0,6.011905795231199e-08
6.300000000000001,6.4,13200.0,13250.0,6.01181019907656e-08
14.8,14.9,11700.0,11750.0,6.011559186658139e-08
22.8,22.900000000000002,3050.0,3100.0,6.010757083330407e-08
7.0,7.1000000000000005,3900.0,3950.0,6.010707349516228e-08
15.5,15.600000000000001,8150.0,8200.0,6.01053826385798e-08
13.200000000000001,13.3,14450.0,14500.0,6.009665628002659e-08
23.200000000000003,23.3,4300.0,4350.0,6.008416947631974e-08
25.0,25.1,14700.0,14750.0,6.008188165718912e-08
8.700000000000001,8.8,3350.0,3400.0,6.007421789334646e-08
12.4,12.5,2400.0,2450.0,6.006556698309274e-08
22.8,22.900000000000002,9250.0,9300.0,6.006267112485068e-08
7.800000000000001,7.9,12500.0,12550.0,6.004007085048933e-08
8.4,8.5,6600.0,6650.0,6.002754390413102e-08
5.5,5.6000000000000005,13200.0,13250.0,6.001424416053725e-08
22.3,22.400000000000002,2700.0,2750.0,5.999066065525174e-08
16.0,16.1,14250.0,14300.0,5.99868347708539e-08
12.600000000000001,12.700000000000001,11450.0,11500.0,5.998549871720944e-08
14.700000000000001,14.8,3400.0,3450.0,5.998054013004366e-08
20.200000000000003,20.3,14600.0,14650.0,5.997196591754172e-08
17.400000000000002,17.5,13500.0,13550.0,5.996917014921103e-08
6.1000000000000005,6.2,7900.0,7950.0,5.996788345121076e-08
16.0,16.1,13800.0,13850.0,5.994899845077521e-08
7.800000000000001,7.9,12100.0,12150.0,5.994687254764255e-08
12.700000000000001,12.8,10900.0,10950.0,5.99375882747563e-08
9.0,9.1,10200.0,10250.0,5.9930621997421e-08
21.1,21.200000000000003,2800.0,2850.0,5.98920531348642e-08
19.700000000000003,19.8,15400.0,15450.0,5.988707077138098e-08
8.5,8.6,12950.0,13000.0,5.987512805595264e-08
18.8,18.900000000000002,2300.0,2350.0,5.986250691758816e-08
15.4,15.5,4850.0,4900.0,5.986068163849749e-08
23.200000000000003,23.3,5100.0,5150.0,5.983557338574552e-08
17.5,17.6,12000.0,12050.0,5.98197638153112e-08
7.0,7.1000000000000005,14150.0,14200.0,5.981853016696026e-08
20.200000000000003,20.3,9750.0,9800.0,5.981617862635193e-08
15.5,15.600000000000001,9300.0,9350.0,5.980064309256761e-08
19.700000000000003,19.8,16400.0,16450.0,5.979987548806487e-08
7.0,7.1000000000000005,10200.0,10250.0,5.978064009590965e-08
23.6,23.700000000000003,10150.0,10200.0,5.977743403970295e-08
19.5,19.6,3350.0,3400.0,5.977358191225201e-08
25.200000000000003,25.3,3600.0,3650.0,5.9766873681536e-08
1.1,1.2000000000000002,650.0,700.0,5.976475489494804e-08
12.0,12.100000000000001,7000.0,7050.0,5.975865594353421e-08
9.1,9.200000000000001,14100.0,14150.0,5.97566183758772e-08
25.3,25.400000000000002,1700.0,1750.0,5.975109727835239e-08
1.3,1.4000000000000001,800.0,850.0,5.97394421806005e-08
5.6000000000000005,5.7,2250.0,2300.0,5.972991483284274e-08
4.1000000000000005,4.2,7200.0,7250.0,5.971862001917269e-08
11.3,11.4,9700.0,9750.0,5.97040365646484e-08
9.0,9.1,7900.0,7950.0,5.969738873805333e-08
17.900000000000002,18.0,2150.0,2200.0,5.96887688808146e-08
10.4,10.5,15500.0,15550.0,5.96568997397813e-08
10.200000000000001,10.3,5300.0,5350.0,5.964255473250047e-08
15.600000000000001,15.700000000000001,9900.0,9950.0,5.962912356242975e-08
24.3,24.400000000000002,6700.0,6750.0,5.962371044100963e-08
18.2,18.3,11500.0,11550.0,5.961955218715876e-08
4.9,5.0,7200.0,7250.0,5.961939692361164e-08
18.400000000000002,18.5,14800.0,14850.0,5.960710192799223e-08
13.3,13.4,4200.0,4250.0,5.9598426537013316e-08
10.600000000000001,10.700000000000001,3700.0,3750.0,5.957383388172414e-08
10.200000000000001,10.3,4800.0,4850.0,5.9563964233288397e-08
5.800000000000001,5.9,6100.0,6150.0,5.956076744934464e-08
4.7,4.800000000000001,10300.0,10350.0,5.955191065033815e-08
17.400000000000002,17.5,7800.0,7850.0,5.9545864297418995e-08
22.400000000000002,22.5,5850.0,5900.0,5.954584490195308e-08
6.2,6.300000000000001,12650.0,12700.0,5.953799473122754e-08
24.0,24.1,3400.0,3450.0,5.9532075188141126e-08
8.200000000000001,8.3,2600.0,2650.0,5.952438582818456e-08
12.600000000000001,12.700000000000001,4250.0,4300.0,5.951722636962673e-08
5.0,5.1000000000000005,5100.0,5150.0,5.950481543634195e-08
19.700000000000003,19.8,7850.0,7900.0,5.9502131016787165e-08
11.8,11.9,14500.0,14550.0,5.9497976180681796e-08
17.8,17.900000000000002,11200.0,11250.0,5.9483729157364284e-08
22.900000000000002,23.0,19950.0,20000.0,5.947181124582362e-08
7.4,7.5,1900.0,1950.0,5.946508481499815e-08
17.900000000000002,18.0,4800.0,4850.0,5.946411829249153e-08
8.3,8.4,7550.0,7600.0,5.946051316484869e-08
5.5,5.6000000000000005,2950.0,3000.0,5.946009313577186e-08
25.0,25.1,15200.0,15250.0,5.944286445921581e-08
14.100000000000001,14.200000000000001,5200.0,5250.0,5.943696545355728e-08
17.3,17.400000000000002,10050.0,10100.0,5.94340987860569e-08
9.4,9.5,1500.0,1550.0,5.942683011146052e-08
11.200000000000001,11.3,4550.0,4600.0,5.942627496754463e-08
24.3,24.400000000000002,14350.0,14400.0,5.9421971840885786e-08
12.4,12.5,14550.0,14600.0,5.942004547224063e-08
13.600000000000001,13.700000000000001,2100.0,2150.0,5.9413958389780764e-08
19.900000000000002,20.0,3750.0,3800.0,5.937732004513375e-08
4.3,4.4,14400.0,14450.0,5.937650361587533e-08
7.300000000000001,7.4,3150.0,3200.0,5.9371266491617064e-08
11.100000000000001,11.200000000000001,3450.0,3500.0,5.937116774501522e-08
22.400000000000002,22.5,14150.0,14200.0,5.936684322777652e-08
17.8,17.900000000000002,14400.0,14450.0,5.936335415977093e-08
12.9,13.0,3000.0,3050.0,5.93619763382604e-08
23.5,23.6,2150.0,2200.0,5.935853885462119e-08
13.8,13.9,8400.0,8450.0,5.935823380293712e-08
8.5,8.6,7500.0,7550.0,5.935691830830067e-08
23.8,23.900000000000002,12900.0,12950.0,5.933359765187247e-08
16.3,16.400000000000002,6700.0,6750.0,5.933197829663663e-08
7.0,7.1000000000000005,8950.0,9000.0,5.932088980285508e-08
9.9,10.0,11900.0,11950.0,5.9315980801877786e-08
19.6,19.700000000000003,14650.0,14700.0,5.9308828921750905e-08
12.4,12.5,11950.0,12000.0,5.927458684282064e-08
7.0,7.1000000000000005,10500.0,10550.0,5.9271719678619004e-08
18.2,18.3,7550.0,7600.0,5.926902194402658e-08
20.900000000000002,21.0,13600.0,13650.0,5.9258126089054755e-08
16.1,16.2,19600.0,19650.0,5.9252244743117786e-08
22.5,22.6,2250.0,2300.0,5.923869294305464e-08
17.0,17.1,2550.0,2600.0,5.9233266209887965e-08
14.0,14.100000000000001,5450.0,5500.0,5.922916591179724e-08
23.0,23.1,6150.0,6200.0,5.922813810969235e-08
17.7,17.8,10250.0,10300.0,5.920932705393615e-08
9.0,9.1,15950.0,16000.0,5.917655612530878e-08
6.1000000000000005,6.2,14700.0,14750.0,5.917575960752712e-08
10.600000000000001,10.700000000000001,12800.0,12850.0,5.9173036716112274e-08
13.3,13.4,4900.0,4950.0,5.914913488433234e-08
10.3,10.4,11400.0,11450.0,5.9148826739952485e-08
20.200000000000003,20.3,7550.0,7600.0,5.914630407146266e-08
19.5,19.6,15000.0,15050.0,5.914090309598011e-08
25.1,25.200000000000003,7100.0,7150.0,5.9128460039726076e-08
20.3,20.400000000000002,5900.0,5950.0,5.9122581738740653e-08
17.7,17.8,14950.0,15000.0,5.9096597447269286e-08
3.3000000000000003,3.4000000000000004,800.0,850.0,5.9093400935133625e-08
24.0,24.1,3300.0,3350.0,5.907496520761476e-08
20.900000000000002,21.0,1850.0,1900.0,5.906241851604034e-08
7.5,7.6000000000000005,2800.0,2850.0,5.9047468016764075e-08
11.3,11.4,9100.0,9150.0,5.904659519499157e-08
10.4,10.5,18300.0,18350.0,5.904444748715642e-08
24.6,24.700000000000003,9650.0,9700.0,5.902724171023852e-08
23.900000000000002,24.0,1150.0,1200.0,5.9016307079747655e-08
19.8,19.900000000000002,14000.0,14050.0,5.9011121848809957e-08
10.3,10.4,1450.0,1500.0,5.901015787448943e-08
22.8,22.900000000000002,11450.0,11500.0,5.89888362293085e-08
12.5,12.600000000000001,18950.0,19000.0,5.896431404033718e-08
23.0,23.1,7400.0,7450.0,5.8952841279692626e-08
10.100000000000001,10.200000000000001,2850.0,2900.0,5.895179725255509e-08
3.1,3.2,550.0,600.0,5.8949539424594333e-08
12.700000000000001,12.8,13600.0,13650.0,5.8943701680836046e-08
20.3,20.400000000000002,5050.0,5100.0,5.893008878233616e-08
18.8,18.900000000000002,12600.0,12650.0,5.892967349410549e-08
20.1,20.200000000000003,12400.0,12450.0,5.891055318489217e-08
10.600000000000001,10.700000000000001,14950.0,15000.0,5.890983721478354e-08
12.4,12.5,3850.0,3900.0,5.890581540886929e-08
18.7,18.8,14700.0,14750.0,5.889389388408286e-08
21.900000000000002,22.0,6600.0,6650.0,5.889273078839462e-08
26.3,26.400000000000002,1300.0,1350.0,5.8878304463980254e-08
12.700000000000001,12.8,6350.0,6400.0,5.886456804770962e-08
25.0,25.1,12750.0,12800.0,5.88482811113262e-08
13.200000000000001,13.3,10050.0,10100.0,5.883656660281894e-08
17.5,17.6,16000.0,16050.0,5.883624649636989e-08
15.600000000000001,15.700000000000001,12450.0,12500.0,5.883180002734585e-08
12.600000000000001,12.700000000000001,3850.0,3900.0,5.882155970155818e-08
12.5,12.600000000000001,9200.0,9250.0,5.8811689706014476e-08
11.100000000000001,11.200000000000001,7500.0,7550.0,5.880834794185887e-08
19.700000000000003,19.8,11200.0,11250.0,5.880544237782821e-08
4.6000000000000005,4.7,6650.0,6700.0,5.879859371566435e-08
19.0,19.1,4200.0,4250.0,5.879470057212524e-08
21.0,21.1,5250.0,5300.0,5.879284808029681e-08
18.2,18.3,6450.0,6500.0,5.878357070663314e-08
12.5,12.600000000000001,19050.0,19100.0,5.878143597448015e-08
24.3,24.400000000000002,14700.0,14750.0,5.8778262391045276e-08
9.0,9.1,6450.0,6500.0,5.87730675699564e-08
13.100000000000001,13.200000000000001,2250.0,2300.0,5.8739670648059855e-08
4.3,4.4,13700.0,13750.0,5.873959556339196e-08
24.5,24.6,12150.0,12200.0,5.872650235309916e-08
9.9,10.0,14400.0,14450.0,5.8710164521025954e-08
6.2,6.300000000000001,6500.0,6550.0,5.8708213861285716e-08
25.0,25.1,7800.0,7850.0,5.869375284786808e-08
21.1,21.200000000000003,12100.0,12150.0,5.867822374211266e-08
16.900000000000002,17.0,2800.0,2850.0,5.866739680966603e-08
16.7,16.8,5250.0,5300.0,5.8648629421925364e-08
4.5,4.6000000000000005,3700.0,3750.0,5.862110151234059e-08
24.1,24.200000000000003,12200.0,12250.0,5.861323423464988e-08
21.6,21.700000000000003,8700.0,8750.0,5.860918799397787e-08
4.3,4.4,7700.0,7750.0,5.860283862058507e-08
8.8,8.9,2000.0,2050.0,5.858823922545925e-08
23.8,23.900000000000002,11400.0,11450.0,5.8569044276778604e-08
20.900000000000002,21.0,5300.0,5350.0,5.856764192345894e-08
4.3,4.4,10750.0,10800.0,5.856329839894999e-08
13.3,13.4,8200.0,8250.0,5.853340896393055e-08
13.9,14.0,9550.0,9600.0,5.8529031995200736e-08
23.6,23.700000000000003,7850.0,7900.0,5.8528558175917446e-08
21.400000000000002,21.5,6400.0,6450.0,5.852575242078737e-08
19.700000000000003,19.8,14550.0,14600.0,5.850652717828177e-08
16.400000000000002,16.5,5150.0,5200.0,5.848574102156081e-08
16.2,16.3,14600.0,14650.0,5.848347626686373e-08
22.5,22.6,3250.0,3300.0,5.847962539360047e-08
13.8,13.9,13550.0,13600.0,5.847719444459194e-08
12.4,12.5,14150.0,14200.0,5.8438504845079126e-08
7.1000000000000005,7.2,12450.0,12500.0,5.843437932356023e-08
19.0,19.1,5950.0,6000.0,5.8430303303915006e-08
7.0,7.1000000000000005,15000.0,15050.0,5.842930654633607e-08
24.6,24.700000000000003,5200.0,5250.0,5.842028361329702e-08
15.700000000000001,15.8,2700.0,2750.0,5.8411243458168844e-08
18.3,18.400000000000002,3050.0,3100.0,5.8402968368550335e-08
15.700000000000001,15.8,3850.0,3900.0,5.839702531681627e-08
22.900000000000002,23.0,8950.0,9000.0,5.839697371746218e-08
5.1000000000000005,5.2,1750.0,1800.0,5.839673156033157e-08
4.7,4.800000000000001,18800.0,18850.0,5.839008140150115e-08
17.8,17.900000000000002,12500.0,12550.0,5.838340986016335e-08
7.1000000000000005,7.2,7250.0,7300.0,5.834053990859403e-08
23.5,23.6,2300.0,2350.0,5.83404726337751e-08
14.8,14.9,3200.0,3250.0,5.833965513914563e-08
8.9,9.0,7400.0,7450.0,5.8335269734822756e-08
7.1000000000000005,7.2,5350.0,5400.0,5.833078956890593e-08
21.0,21.1,5400.0,5450.0,5.8330041026819614e-08
17.5,17.6,8200.0,8250.0,5.832926974813097e-08
26.400000000000002,26.5,1250.0,1300.0,5.832595163584263e-08
20.200000000000003,20.3,15800.0,15850.0,5.8323622997465964e-08
23.0,23.1,7850.0,7900.0,5.831555659608219e-08
23.6,23.700000000000003,17050.0,17100.0,5.831520535436506e-08
4.9,5.0,10350.0,10400.0,5.8307524837985996e-08
7.1000000000000005,7.2,12650.0,12700.0,5.830657963682266e-08
17.8,17.900000000000002,13050.0,13100.0,5.8305001676118773e-08
4.1000000000000005,4.2,15000.0,15050.0,5.829072329072832e-08
17.400000000000002,17.5,3250.0,3300.0,5.8288340027267143e-08
11.200000000000001,11.3,1850.0,1900.0,5.825942755050228e-08
13.9,14.0,9200.0,9250.0,5.8251345700489925e-08
22.3,22.400000000000002,3500.0,3550.0,5.825047739368313e-08
25.1,25.200000000000003,7200.0,7250.0,5.8240469487358265e-08
12.5,12.600000000000001,9100.0,9150.0,5.8225288296284726e-08
12.0,12.100000000000001,5050.0,5100.0,5.8220869576592205e-08
17.0,17.1,8150.0,8200.0,5.822001401309349e-08
13.0,13.100000000000001,15250.0,15300.0,5.821310563090462e-08
18.400000000000002,18.5,12850.0,12900.0,5.8210310934755063e-08
22.8,22.900000000000002,11550.0,11600.0,5.819052751150037e-08
4.800000000000001,4.9,7500.0,7550.0,5.818753882052133e-08
14.8,14.9,5050.0,5100.0,5.818332499009599e-08
19.8,19.900000000000002,5750.0,5800.0,5.817289139497416e-08
6.0,6.1000000000000005,2100.0,2150.0,5.81710309215059e-08
7.0,7.1000000000000005,12500.0,12550.0,5.816978216732701e-08
15.5,15.600000000000001,13550.0,13600.0,5.8169174750293664e-08
14.100000000000001,14.200000000000001,1350.0,1400.0,5.8154964006195724e-08
5.6000000000000005,5.7,4600.0,4650.0,5.813629618074601e-08
15.600000000000001,15.700000000000001,3400.0,3450.0,5.813364438676931e-08
12.4,12.5,5300.0,5350.0,5.812327299382739e-08
19.700000000000003,19.8,14650.0,14700.0,5.811544299707966e-08
13.3,13.4,2300.0,2350.0,5.811438607292506e-08
18.7,18.8,12700.0,12750.0,5.806211164082752e-08
11.100000000000001,11.200000000000001,15300.0,15350.0,5.805152503638202e-08
23.0,23.1,11050.0,11100.0,5.804771932542793e-08
10.4,10.5,18700.0,18750.0,5.8046697635979173e-08
12.600000000000001,12.700000000000001,15500.0,15550.0,5.804162397608623e-08
22.200000000000003,22.3,2300.0,2350.0,5.803664859017186e-08
10.4,10.5,14200.0,14250.0,5.803618850430762e-08
5.1000000000000005,5.2,3150.0,3200.0,5.802696315106318e-08
19.900000000000002,20.0,13900.0,13950.0,5.8022998727213886e-08
17.900000000000002,18.0,1750.0,1800.0,5.801333123911511e-08
24.5,24.6,7250.0,7300.0,5.8009394082411905e-08
20.5,20.6,2550.0,2600.0,5.8003630006593743e-08
16.2,16.3,19200.0,19250.0,5.7990049890236654e-08
13.0,13.100000000000001,8050.0,8100.0,5.798879515053305e-08
16.400000000000002,16.5,1900.0,1950.0,5.7980882279874625e-08
20.3,20.400000000000002,6500.0,6550.0,5.7977790043915936e-08
17.8,17.900000000000002,9300.0,9350.0,5.797706788517215e-08
23.8,23.900000000000002,14200.0,14250.0,5.797288239525679e-08
24.5,24.6,8000.0,8050.0,5.796803107100774e-08
13.200000000000001,13.3,10100.0,10150.0,5.7951368657842784e-08
24.5,24.6,12550.0,12600.0,5.7947751389035464e-08
8.6,8.700000000000001,950.0,1000.0,5.7947384362421985e-08
10.4,10.5,7350.0,7400.0,5.794398359074826e-08
12.0,12.100000000000001,6650.0,6700.0,5.7942446852901675e-08
4.1000000000000005,4.2,11800.0,11850.0,5.7934672400029584e-08
17.2,17.3,2150.0,2200.0,5.793091188019223e-08
5.6000000000000005,5.7,5050.0,5100.0,5.7904120963431155e-08
4.4,4.5,850.0,900.0,5.78887733944358e-08
24.5,24.6,14450.0,14500.0,5.788719476838421e-08
20.1,20.200000000000003,13200.0,13250.0,5.7867990679910755e-08
19.8,19.900000000000002,8500.0,8550.0,5.783708215376494e-08
22.3,22.400000000000002,5250.0,5300.0,5.7833304737045974e-08
17.0,17.1,7000.0,7050.0,5.782299988134718e-08
23.700000000000003,23.8,7900.0,7950.0,5.781761429812448e-08
23.700000000000003,23.8,11550.0,11600.0,5.7805355887483434e-08
21.900000000000002,22.0,3200.0,3250.0,5.7796331712123674e-08
21.8,21.900000000000002,4950.0,5000.0,5.778595451627584e-08
19.8,19.900000000000002,6650.0,6700.0,5.776930475662396e-08
15.4,15.5,9600.0,9650.0,5.7769239001031275e-08
24.900000000000002,25.0,4450.0,4500.0,5.776613886562769e-08
1.9000000000000001,2.0,750.0,800.0,5.774433329444479e-08
7.1000000000000005,7.2,2850.0,2900.0,5.774356153281553e-08
7.7,7.800000000000001,5850.0,5900.0,5.773768198906521e-08
21.8,21.900000000000002,7350.0,7400.0,5.772593332195249e-08
5.7,5.800000000000001,14400.0,14450.0,5.7718976012904125e-08
18.900000000000002,19.0,9500.0,9550.0,5.7713043898794667e-08
8.3,8.4,13650.0,13700.0,5.7712269655050465e-08
6.5,6.6000000000000005,6400.0,6450.0,5.770986429131626e-08
5.0,5.1000000000000005,4150.0,4200.0,5.7699947802058396e-08
15.4,15.5,9800.0,9850.0,5.7696430364507944e-08
21.200000000000003,21.3,4100.0,4150.0,5.768714782956995e-08
4.800000000000001,4.9,9350.0,9400.0,5.7676062153401696e-08
16.1,16.2,8150.0,8200.0,5.766162601827533e-08
25.200000000000003,25.3,4200.0,4250.0,5.7660462199662543e-08
5.7,5.800000000000001,12650.0,12700.0,5.76599117272034e-08
23.1,23.200000000000003,3700.0,3750.0,5.76578092535301e-08
17.2,17.3,4500.0,4550.0,5.765073392042887e-08
5.5,5.6000000000000005,1900.0,1950.0,5.7636235133954065e-08
16.3,16.400000000000002,20000.0,20050.0,5.763529426383428e-08
16.5,16.6,2700.0,2750.0,5.763472906885517e-08
4.7,4.800000000000001,16300.0,16350.0,5.76273617408342e-08
17.6,17.7,5850.0,5900.0,5.7615764495060406e-08
17.7,17.8,2250.0,2300.0,5.7592441574504804e-08
9.9,10.0,13800.0,13850.0,5.758723971333704e-08
20.3,20.400000000000002,6200.0,6250.0,5.7586421354634857e-08
17.8,17.900000000000002,14100.0,14150.0,5.7584721723434247e-08
9.4,9.5,2600.0,2650.0,5.758432373353122e-08
18.400000000000002,18.5,9900.0,9950.0,5.758218604805218e-08
6.5,6.6000000000000005,3850.0,3900.0,5.757834339565853e-08
20.900000000000002,21.0,5000.0,5050.0,5.7575814290901355e-08
18.2,18.3,12050.0,12100.0,5.757100412647896e-08
7.0,7.1000000000000005,9800.0,9850.0,5.7568971473357796e-08
13.700000000000001,13.8,1150.0,1200.0,5.756264907128817e-08
22.5,22.6,3350.0,3400.0,5.7558967852276894e-08
22.900000000000002,23.0,7700.0,7750.0,5.755552456742003e-08
13.100000000000001,13.200000000000001,12800.0,12850.0,5.755459784693184e-08
18.900000000000002,19.0,6700.0,6750.0,5.755227993592802e-08
11.100000000000001,11.200000000000001,12650.0,12700.0,5.754489687355067e-08
4.1000000000000005,4.2,10500.0,10550.0,5.75404757917148e-08
11.3,11.4,5400.0,5450.0,5.752744064450622e-08
12.4,12.5,7350.0,7400.0,5.752188958323881e-08
16.2,16.3,12400.0,12450.0,5.7513758363154666e-08
7.0,7.1000000000000005,7550.0,7600.0,5.7510725346108e-08
